year,imdb,title,test,clean_test,binary,budget,domgross,intgross,code,budget_2013$,domgross_2013$,intgross_2013$,period code,decade code
2012,tt1790885,Zero Dark Thirty,ok-disagree,ok,PASS,52500000,95720716,137720716,2012PASS,53268525,97121930,139736750,1,1
2011,tt1622547,30 Minutes or Less,notalk,notalk,FAIL,28000000,37053924,40966716,2011FAIL,28999342,38376408,42428850,1,1
2011,tt1306980,50/50,men-disagree,men,FAIL,8000000,35016118,41334735,2011FAIL,8285526,36265871,42810004,1,1
2011,tt1571222,A Dangerous Method,dubious,dubious,FAIL,20000000,5702083,14807531,2011FAIL,20713816,5905595,15336023,1,1
2011,tt1422136,A Lonely Place to Die,ok,ok,PASS,4000000,#N/A,442550,2011PASS,4142763,#N/A,458345,1,1
2011,tt1268799,A Very Harold &amp; Kumar 3D Christmas,notalk,notalk,FAIL,20000000,35061031,36265745,2011FAIL,20713816,36312387,37560098,1,1
2011,tt1549572,Another Earth,ok,ok,PASS,175000,1321194,1781194,2011PASS,181246,1368348,1844766,1,1
2011,tt1772240,Apollo 18,nowomen,nowomen,FAIL,5000000,17686929,26517819,2011FAIL,5178454,18318189,27464261,1,1
2011,tt1430607,Arthur Christmas,notalk,notalk,FAIL,85000000,46462469,147624649,2011FAIL,88033717,48120751,152893489,1,1
2011,tt1478964,Attack the Block,ok-disagree,ok,PASS,13000000,1024175,5406422,2011PASS,13463980,1060729,5599381,1,1
2011,tt1284575,Bad Teacher,ok-disagree,ok,PASS,19000000,100292856,216412265,2011PASS,19678125,103872387,224136189,1,1
2011,tt1217613,Battle: Los Angeles,notalk-disagree,notalk,FAIL,70000000,83552429,212005201,2011FAIL,72498355,86534481,219571833,1,1
2011,tt1152398,Beastly,notalk,notalk,FAIL,17000000,27865571,38028230,2011FAIL,17606743,28860115,39385487,1,1
2011,tt1629705,Blackthorn,notalk,notalk,FAIL,4500000,200558,1249765,2011FAIL,4660609,207716,1294370,1,1
2011,tt1478338,Bridesmaids,ok-disagree,ok,PASS,32500000,169106725,289263136,2011PASS,33659951,175142277,299587165,1,1
2011,tt0458339,Captain America: The First Avenger,notalk-disagree,notalk,FAIL,140000000,176654505,370569776,2011FAIL,144996710,182959443,383795703,1,1
2011,tt1216475,Cars 2,men,men,FAIL,200000000,191450875,560155383,2011FAIL,207138157,198283907,580147769,1,1
2011,tt1684628,Circumstance,ok,ok,PASS,900000,454121,454121,2011PASS,932122,470329,470329,1,1
2011,tt1657507,Colombiana,notalk,notalk,FAIL,40000000,36665854,71698079,2011FAIL,41427631,37974487,74257040,1,1
2011,tt0816462,Conan the Barbarian,dubious-disagree,dubious,FAIL,20000000,38264085,79114085,2011FAIL,20713816,39629760,81937729,1,1
2011,tt1598778,Contagion,ok-disagree,ok,PASS,60000000,75658097,137551594,2011PASS,62141447,78358394,142460919,1,1
2011,tt1372686,Coriolanus,men,men,FAIL,10000000,749641,1049641,2011FAIL,10356908,776396,1087104,1,1
2011,tt0409847,Cowboys &amp; Aliens,notalk,notalk,FAIL,163000000,100240551,175910315,2011FAIL,168817598,103818215,182188693,1,1
2011,tt1701990,Detention,ok,ok,PASS,10000000,#N/A,#N/A,2011PASS,10356908,#N/A,#N/A,1,1
2011,tt1650043,Diary of a Wimpy Kid: Rodrick Rules,notalk,notalk,FAIL,18000000,52698535,73695194,2011FAIL,18642434,54579387,76325433,1,1
2011,tt1564349,Dolphin Tale,men,men,FAIL,37000000,72286779,96068724,2011FAIL,38320559,74866751,99497492,1,1
2011,tt1462041,Dream House,ok,ok,PASS,50000000,21302340,39932340,2011PASS,51784539,22062637,41357557,1,1
2011,tt0780504,Drive,dubious-disagree,dubious,FAIL,15000000,35060689,78054825,2011FAIL,15535362,36312033,80840663,1,1
2011,tt1596343,Fast Five,ok-disagree,ok,PASS,125000000,209837675,629841284,2011PASS,129461348,217326947,652320815,1,1
2011,tt1622979,Final Destination 5,men,men,FAIL,40000000,42587643,157887643,2011FAIL,41427631,44107629,163522777,1,1
2011,tt1068242,Footloose,ok,ok,PASS,24000000,51802742,63412773,2011PASS,24856579,53651623,65676025,1,1
2011,tt1438176,Fright Night,dubious,dubious,FAIL,30000000,18298649,40520649,2011FAIL,31070724,18951742,41966863,1,1
2011,tt1133985,Green Lantern,notalk-disagree,notalk,FAIL,200000000,116601172,231201172,2011FAIL,207138157,120762760,239452924,1,1
2011,tt0480687,Hall Pass,men,men,FAIL,36000000,45060734,83693266,2011FAIL,37284868,46668987,86680344,1,1
2011,tt0993842,Hanna,ok,ok,PASS,30000000,40259119,65343694,2011PASS,31070724,41695999,67675862,1,1
2011,tt1201607,Harry Potter and the Deathly Hallows: Part 2,notalk-disagree,notalk,FAIL,125000000,381011219,1328111219,2011FAIL,129461348,394609809,1375512553,1,1
2011,tt1506999,Haywire,nowomen-disagree,nowomen,FAIL,23000000,18942396,22176190,2011FAIL,23820888,19618465,22967676,1,1
2011,tt1403177,Hesher,notalk,notalk,FAIL,7000000,382946,382946,2011FAIL,7249836,396614,396614,1,1
2011,tt1562568,Higher Ground,ok,ok,PASS,1800000,841056,859182,2011PASS,1864243,871074,889847,1,1
2011,tt1640459,Hobo with a Shotgun,nowomen,nowomen,FAIL,3000000,703372,834953,2011FAIL,3107072,728476,864753,1,1
2011,tt1411704,Hop,men,men,FAIL,63000000,108085305,184924333,2011FAIL,65248520,111942955,191524428,1,1
2011,tt1499658,Horrible Bosses,ok,ok,PASS,35000000,117538559,214538559,2011PASS,36249178,121733603,222195609,1,1
2011,tt0970179,Hugo,dubious,dubious,FAIL,180000000,73864507,185033215,2011FAIL,186424342,76500789,191637196,1,1
2011,tt1464540,I Am Number Four,notalk,notalk,FAIL,50000000,55100437,145982797,2011FAIL,51784539,57067015,151193038,1,1
2011,tt1253864,Immortals,men,men,FAIL,75000000,83504017,211562435,2011FAIL,77676809,86484341,219113265,1,1
2011,tt1637688,In Time,notalk,notalk,FAIL,35000000,37553932,170064664,2011FAIL,36249178,38894261,176134406,1,1
2011,tt1606618,Iris,ok,ok,PASS,5500000,5580479,15155021,2011PASS,5696299,5779651,15695916,1,1
2011,tt1410063,Jin ling shi san chai,ok,ok,PASS,100000000,311434,93721434,2011PASS,103569079,322549,97066426,1,1
2011,tt1634122,Johnny English Reborn,dubious,dubious,FAIL,45000000,8305970,164539660,2011FAIL,46606085,8602417,170412210,1,1
2011,tt1640484,Jumping the Broom,ok,ok,PASS,7000000,37295394,38158601,2011PASS,7249836,38626496,39520511,1,1
2011,tt1564367,Just Go with It,dubious,dubious,FAIL,80000000,103028109,214974953,2011FAIL,82855263,106705263,222647578,1,1
2011,tt1788391,Kill List,dubious,dubious,FAIL,800000,29063,462206,2011FAIL,828553,30100,478703,1,1
2011,tt1448755,Killer Elite,nowomen,nowomen,FAIL,70000000,25124986,57777106,2011FAIL,72498355,26021717,59839216,1,1
2011,tt1302011,Kung Fu Panda 2,ok,ok,PASS,150000000,165249063,664837547,2011PASS,155353618,171146932,688566122,1,1
2011,tt1508675,Le Havre,dubious,dubious,FAIL,5500000,611709,13480196,2011FAIL,5696299,633541,13961315,1,1
2011,tt1758692,Like Crazy,ok-disagree,ok,PASS,250000,3395391,3731489,2011PASS,258923,3516575,3864669,1,1
2011,tt1219289,Limitless,notalk,notalk,FAIL,27000000,79249455,169739455,2011FAIL,27963651,82077930,175797590,1,1
2011,tt0466893,Margaret,ok,ok,PASS,14000000,47185,47185,2011PASS,14499671,48869,48869,1,1
2011,tt1615147,Margin Call,notalk-disagree,notalk,FAIL,3400000,5353586,17872206,2011FAIL,3521349,5544660,18510079,1,1
2011,tt1305591,Mars Needs Moms,dubious,dubious,FAIL,150000000,21392758,39549758,2011FAIL,155353618,22156282,40961320,1,1
2011,tt1441326,Martha Marcy May Marlene,ok,ok,PASS,1000000,2981038,3531038,2011PASS,1035691,3087434,3657064,1,1
2011,tt1527186,Melancholia,ok,ok,PASS,9400000,3030848,18044073,2011PASS,9735493,3139021,18688080,1,1
2011,tt1605783,Midnight in Paris,ok,ok,PASS,30000000,56816662,154816662,2011PASS,31070724,58844493,160342190,1,1
2011,tt1229238,Mission: Impossible - Ghost Protocol,notalk-disagree,notalk,FAIL,145000000,209397903,694713230,2011FAIL,150175164,216871479,719508092,1,1
2011,tt1210166,Moneyball,notalk,notalk,FAIL,50000000,75605492,111174374,2011FAIL,51784539,78303911,115142275,1,1
2011,tt1396218,Mr. Popper&#39;s Penguins,notalk,notalk,FAIL,55000000,68224452,189624452,2011FAIL,56962993,70659436,196392298,1,1
2011,tt1598822,New Year&#39;s Eve,ok,ok,PASS,26000000,54544638,143663899,2011PASS,26927960,56491379,148791377,1,1
2011,tt1411238,No Strings Attached,ok,ok,PASS,25000000,70662220,149228078,2011PASS,25892270,73184210,154554145,1,1
2011,tt1720182,October Baby,ok,ok,PASS,1000000,5355847,5355847,2011PASS,1035691,5547001,5547001,1,1
2011,tt1637706,Our Idiot Brother,ok,ok,PASS,5000000,24814830,25861249,2011PASS,5178454,25700491,26784257,1,1
2011,tt1778304,Paranormal Activity 3,ok,ok,PASS,5000000,104028807,207039844,2011PASS,5178454,107741677,214429259,1,1
2011,tt1092026,Paul,ok,ok,PASS,40000000,37412945,100179814,2011PASS,41427631,38748242,103755310,1,1
2011,tt1298650,Pirates of the Caribbean: On Stranger Tides,notalk,notalk,FAIL,250000000,241063875,1043663875,2011FAIL,258922697,249667634,1080913060,1,1
2011,tt0822847,Priest,notalk-disagree,notalk,FAIL,60000000,29136626,84154026,2011FAIL,62141447,30176535,87157549,1,1
2011,tt0448694,Puss in Boots,notalk,notalk,FAIL,130000000,149260504,554987477,2011FAIL,134639802,154587729,574795417,1,1
2011,tt1192628,Rango,notalk-disagree,notalk,FAIL,135000000,123257581,245504574,2011FAIL,139818256,127656741,254266825,1,1
2011,tt0433035,Real Steel,notalk,notalk,FAIL,110000000,85463309,293237309,2011FAIL,113925987,88513562,303703179,1,1
2011,tt1486185,Red Riding Hood,ok,ok,PASS,42000000,37662162,90300442,2011PASS,43499013,39006354,93523336,1,1
2011,tt0873886,Red State,ok,ok,PASS,4000000,1065429,1065429,2011PASS,4142763,1103455,1103455,1,1
2011,tt1498569,Restless,ok,ok,PASS,8000000,163753,2818394,2011PASS,8285526,169597,2918985,1,1
2011,tt1436562,Rio,notalk,notalk,FAIL,90000000,143619809,487519809,2011FAIL,93212171,148745713,504919774,1,1
2011,tt1318514,Rise of the Planet of the Apes,notalk,notalk,FAIL,93000000,176760185,482860185,2011FAIL,96319243,183068895,500093845,1,1
2011,tt1723811,Shame,notalk,notalk,FAIL,6500000,4002293,10781688,2011FAIL,6731990,4145138,11166495,1,1
2011,tt1541995,Snow Flower and the Secret Fan,ok,ok,PASS,6000000,1348205,11348205,2011PASS,6214145,1396324,11753231,1,1
2011,tt1596346,Soul Surfer,ok,ok,PASS,18000000,43853424,47158652,2011PASS,18642434,45418587,48841781,1,1
2011,tt0945513,Source Code,notalk-disagree,notalk,FAIL,32000000,54712227,140428499,2011FAIL,33142105,56664949,145440503,1,1
2011,tt0999913,Straw Dogs,ok,ok,PASS,25000000,10324441,11253821,2011PASS,25892270,10692928,11655479,1,1
2011,tt0978764,Sucker Punch,ok-disagree,ok,PASS,75000000,36392502,89758389,2011PASS,77676809,37691379,92961937,1,1
2011,tt1650062,Super 8,ok-disagree,ok,PASS,50000000,127004179,260095987,2011PASS,51784539,131537058,269379017,1,1
2011,tt1675192,Take Shelter,ok,ok,PASS,4750000,1728953,3128953,2011PASS,4919531,1790661,3240628,1,1
2011,tt1385826,The Adjustment Bureau,dubious-disagree,dubious,FAIL,50200000,62495645,127793502,2011FAIL,51991677,64726164,132354553,1,1
2011,tt0983193,The Adventures of Tintin,notalk,notalk,FAIL,130000000,77591831,373993951,2011FAIL,134639802,80361144,387342089,1,1
2011,tt1655442,The Artist,notalk-disagree,notalk,FAIL,16000000,44667095,128256712,2011FAIL,16571053,46261299,132834295,1,1
2011,tt1412386,The Best Exotic Marigold Hotel,ok,ok,PASS,10000000,46383639,134729347,2011PASS,10356908,48039108,139537943,1,1
2011,tt1259521,The Cabin in the Woods,dubious-disagree,dubious,FAIL,30000000,42073277,70768144,2011FAIL,31070724,43574905,73293915,1,1
2011,tt1093357,The Darkest Hour,ok,ok,PASS,34800000,21443494,62831715,2011PASS,36042039,22208829,65074228,1,1
2011,tt1535616,The Divide,ok,ok,PASS,3000000,18000,18000,2011PASS,3107072,18642,18642,1,1
2011,tt1235170,The Future,ok,ok,PASS,1000000,568662,568662,2011PASS,1035691,588958,588958,1,1
2011,tt1568346,The Girl with the Dragon Tattoo,notalk-disagree,notalk,FAIL,90000000,102515793,233170238,2011FAIL,93212171,106174662,241492267,1,1
2011,tt0990407,The Green Hornet,notalk,notalk,FAIL,110000000,98780042,227983150,2011FAIL,113925987,102305579,236120048,1,1
2011,tt1540133,The Guard,notalk,notalk,FAIL,6000000,5359774,15944629,2011FAIL,6214145,5551069,16513705,1,1
2011,tt1454029,The Help,ok,ok,PASS,25000000,169705587,213120004,2011PASS,25892270,175762513,220726425,1,1
2011,tt1007029,The Iron Lady,ok,ok,PASS,14000000,29959436,115592104,2011PASS,14499671,31028712,119717677,1,1
2011,tt1189340,The Lincoln Lawyer,notalk,notalk,FAIL,40000000,58009200,87145086,2011FAIL,41427631,60079594,90255363,1,1
2011,tt0472399,The Mechanic,nowomen,nowomen,FAIL,42500000,29121498,76347393,2011FAIL,44016858,30160867,79072292,1,1
2011,tt1204342,The Muppets,notalk-disagree,notalk,FAIL,45000000,88625922,160971922,2011FAIL,46606085,91789051,166717137,1,1
2011,tt1161864,The Rite,dubious-disagree,dubious,FAIL,37000000,33047633,96047633,2011FAIL,38320559,34227129,99475649,1,1
2011,tt1265990,The Roommate,ok,ok,PASS,16000000,37300107,40497461,2011PASS,16571053,38631377,41942847,1,1
2011,tt0472181,The Smurfs,ok,ok,PASS,110000000,142614158,563066551,2011PASS,113925987,147704169,583162839,1,1
2011,tt1509767,The Three Musketeers,men,men,FAIL,90000000,20377913,139877913,2011FAIL,93212171,21105217,144870266,1,1
2011,tt0478304,The Tree of Life,nowomen-disagree,nowomen,FAIL,35000000,13305665,62305665,2011FAIL,36249178,13780555,64529403,1,1
2011,tt1324999,The Twilight Saga: Breaking Dawn - Part 1,ok,ok,PASS,127500000,281287133,709938657,2011PASS,132050575,291326492,735276926,1,1
2011,tt0800369,Thor,ok-disagree,ok,PASS,150000000,181030624,449326618,2011PASS,155353618,187491749,465363438,1,1
2011,tt1340800,Tinker Tailor Soldier Spy,notalk,notalk,FAIL,21000000,24149393,81452811,2011FAIL,21749507,25011304,84359926,1,1
2011,tt0471042,Tower Heist,notalk,notalk,FAIL,85000000,78046570,153470352,2011FAIL,88033717,80832113,158947830,1,1
2011,tt1399103,Transformers: Dark of the Moon,ok-disagree,ok,PASS,195000000,352390543,1123794076,2011PASS,201959703,364967639,1163903170,1,1
2011,tt1568911,War Horse,notalk-disagree,notalk,FAIL,70000000,79883359,156815529,2011FAIL,72498355,82734459,162412399,1,1
2011,tt1291584,Warrior,notalk,notalk,FAIL,25000000,13657115,24215385,2011FAIL,25892270,14144548,25079651,1,1
2011,tt1389137,We Bought a Zoo,men-disagree,men,FAIL,50000000,75624550,118924550,2011FAIL,51784539,78323650,123169061,1,1
2011,tt1714210,Weekend,notalk,notalk,FAIL,190000,484592,1577585,2011FAIL,196781,501887,1633890,1,1
2011,tt0770703,What&#39;s Your Number,ok,ok,PASS,20000000,14011084,30711084,2011PASS,20713816,14511151,31807187,1,1
2011,tt1449283,Winnie the Pooh,nowomen,nowomen,FAIL,30000000,26692846,50145607,2011FAIL,31070724,27645535,51935343,1,1
2011,tt1270798,X-Men: First Class,ok-disagree,ok,PASS,160000000,146408305,355408305,2011PASS,165710526,151633733,368093107,1,1
2011,tt1625346,Young Adult,ok,ok,PASS,12000000,16311571,22750356,2011PASS,12428289,16893744,23562334,1,1
2011,tt1742336,Your Sister&#39;s Sister,ok,ok,PASS,120000,1597486,3090593,2011PASS,124283,1654502,3200899,1,1
2010,tt1542344,127 Hours,dubious-disagree,dubious,FAIL,18000000,18335230,60735230,2010FAIL,19228173,19586277,64879307,1,1
2010,tt1014759,Alice in Wonderland,ok,ok,PASS,200000000,334191110,1024391110,2010PASS,213646368,356993585,1094287202,1,1
2010,tt1313092,Animal Kingdom,notalk,notalk,FAIL,4200000,1044039,8078683,2010FAIL,4486574,1115276,8629906,1,1
2010,tt1431181,Another Year,ok,ok,PASS,8000000,3205706,18505706,2010PASS,8545855,3424437,19768384,1,1
2010,tt1423894,Barney&#39;s Version,ok,ok,PASS,30000000,7502560,8845575,2010PASS,32046955,8014473,9449125,1,1
2010,tt1532503,Beginners,notalk,notalk,FAIL,3200000,5790894,11564267,2010FAIL,3418342,6186017,12353318,1,1
2010,tt1164999,Biutiful,notalk,notalk,FAIL,35000000,5101237,25101237,2010FAIL,37388114,5449304,26813941,1,1
2010,tt0947798,Black Swan,ok-disagree,ok,PASS,13000000,106954678,331266710,2010PASS,13887014,114252393,353869648,1,1
2010,tt1120985,Blue Valentine,men-disagree,men,FAIL,1000000,9737892,16566240,2010FAIL,1068232,10402326,17696585,1,1
2010,tt1126591,Burlesque,ok,ok,PASS,55000000,39440655,89657398,2010PASS,58752751,42131764,95774887,1,1
2010,tt1194417,Casino Jack,notalk-disagree,notalk,FAIL,12500000,2039869,2080869,2010FAIL,13352898,2179053,2222851,1,1
2010,tt1020558,Centurion,notalk,notalk,FAIL,15000000,123570,6623570,2010FAIL,16023478,132001,7075508,1,1
2010,tt1438254,Charlie St. Cloud,notalk-disagree,notalk,FAIL,44000000,31206263,48478084,2010FAIL,47002201,33335524,51785833,1,1
2010,tt0800320,Clash of the Titans,dubious,dubious,FAIL,125000000,163214888,493214888,2010FAIL,133528980,174351340,526867848,1,1
2010,tt1244754,Conviction,ok,ok,PASS,12500000,6797696,10133552,2010PASS,13352898,7261515,10824983,1,1
2010,tt1385867,Cop Out,notalk,notalk,FAIL,37000000,44875481,55909910,2010FAIL,39524578,47937418,59724746,1,1
2010,tt1555064,Country Strong,ok,ok,PASS,15000000,20218921,20551476,2010PASS,16023478,21598495,21953741,1,1
2010,tt1336617,Cyrus,notalk,notalk,FAIL,7000000,7468936,10039886,2010FAIL,7477623,7978555,10724926,1,1
2010,tt1279935,Date Night,ok,ok,PASS,55000000,98711404,152269033,2010PASS,58752751,105446665,162658630,1,1
2010,tt0989757,Dear John,nowomen,nowomen,FAIL,25000000,80014842,111362410,2010FAIL,26705796,85474402,118960872,1,1
2010,tt1323594,Despicable Me,ok-disagree,ok,PASS,69000000,251513985,543495033,2010PASS,73707997,268675247,580578700,1,1
2010,tt1314655,Devil,ok-disagree,ok,PASS,10000000,33679655,63354114,2010PASS,10682318,35977680,67676882,1,1
2010,tt1196141,Diary of a Wimpy Kid,ok,ok,PASS,15000000,64003625,76954311,2010PASS,16023478,68370710,82205045,1,1
2010,tt0427152,Dinner for Schmucks,notalk,notalk,FAIL,69000000,73026337,86796502,2010FAIL,73707997,78009058,92718787,1,1
2010,tt1270761,Don&#39;t Be Afraid of the Dark,ok,ok,PASS,25000000,24046682,31551048,2010PASS,26705796,25687431,33703834,1,1
2010,tt1231583,Due Date,notalk,notalk,FAIL,65000000,100539043,211739043,2010FAIL,69435070,107399007,226186388,1,1
2010,tt1013860,Dylan Dog: Dead of Night,nowomen,nowomen,FAIL,20000000,1186538,6090697,2010FAIL,21364637,1267498,6506276,1,1
2010,tt1282140,Easy A,ok-disagree,ok,PASS,8000000,58401464,76200721,2010PASS,8545855,62386303,81400037,1,1
2010,tt0879870,"Eat, Pray, Love",ok-disagree,ok,PASS,60000000,80574010,205846861,2010PASS,64093910,86071723,219892171,1,1
2010,tt1226273,Edge of Darkness,notalk,notalk,FAIL,60000000,43313890,81208697,2010FAIL,64093910,46269276,86749716,1,1
2010,tt1531663,Everything Must Go,notalk,notalk,FAIL,5000000,2712131,2712131,2010FAIL,5341159,2897185,2897185,1,1
2010,tt0977855,Fair Game,ok,ok,PASS,50000000,11497497,26097497,2010PASS,53411592,12281992,27878177,1,1
2010,tt1433108,Faster,nowomen,nowomen,FAIL,12000000,23240020,35658648,2010FAIL,12818782,24825729,38091703,1,1
2010,tt1405500,For Colored Girls,ok,ok,PASS,21000000,37729698,38017873,2010PASS,22432869,40304065,40611902,1,1
2010,tt1323045,Frozen,notalk,notalk,FAIL,150000000,393050114,1004550114,2010FAIL,160234776,419868647,1073092418,1,1
2010,tt1226229,Get Him To The Greek,notalk,notalk,FAIL,40000000,61153526,91455875,2010FAIL,42729274,65326144,97696078,1,1
2010,tt1322312,Going the Distance,ok,ok,PASS,32000000,17804299,39990165,2010PASS,34183419,19019119,42718768,1,1
2010,tt0947810,Green Zone,nowomen-disagree,nowomen,FAIL,100000000,35497337,97523020,2010FAIL,106823184,37919386,104177195,1,1
2010,tt1375670,Grown Ups,ok-disagree,ok,PASS,75000000,162001186,272223430,2010PASS,80117388,173054825,290797736,1,1
2010,tt1376195,Gunless,men,men,FAIL,9900000,458054,458054,2010FAIL,10575495,489308,489308,1,1
2010,tt0926084,Harry Potter and the Deathly Hallows: Part 1,ok-disagree,ok,PASS,125000000,295983305,956399711,2010PASS,133528980,316178791,1021656625,1,1
2010,tt1231587,Hot Tub Time Machine,notalk,notalk,FAIL,36000000,50269859,63209958,2010FAIL,38456346,53699864,67522890,1,1
2010,tt0892769,How to Train Your Dragon,ok,ok,PASS,165000000,217581231,494870991,2010PASS,176258254,232427199,528636950,1,1
2010,tt1226236,I Am Love,ok,ok,PASS,10000000,5005465,15132211,2010PASS,10682318,5346997,16164710,1,1
2010,tt1375666,Inception,dubious-disagree,dubious,FAIL,160000000,292576195,832584416,2010FAIL,170917095,312539208,889393184,1,1
2010,tt1591095,Insidious,ok-disagree,ok,PASS,1500000,54009150,99870886,2010PASS,1602348,57694294,106685260,1,1
2010,tt1228705,Iron Man 2,ok,ok,PASS,170000000,312433331,623561331,2010PASS,181599413,333751233,666108069,1,1
2010,tt0804497,It&#39;s Kind of a Funny Story,notalk,notalk,FAIL,8000000,6363628,6628326,2010FAIL,8545855,6797830,7080589,1,1
2010,tt1250777,Kick-Ass,notalk-disagree,notalk,FAIL,28000000,48071303,97527535,2010FAIL,29910492,51351297,104182018,1,1
2010,tt1013743,Knight and Day,men-disagree,men,FAIL,117000000,76423035,262142047,2010FAIL,124983125,81637519,280028482,1,1
2010,tt1038686,Legion,ok,ok,PASS,26000000,40168080,68854097,2010PASS,27774028,42908822,73552139,1,1
2010,tt1228987,Let Me In,notalk-disagree,notalk,FAIL,20000000,12134935,28270399,2010FAIL,21364637,12962924,30199340,1,1
2010,tt0892318,Letters to Juliet,dubious-disagree,dubious,FAIL,30000000,53032453,79135982,2010FAIL,32046955,56650955,84535576,1,1
2010,tt0758752,Love and Other Drugs,men-disagree,men,FAIL,30000000,32367005,102719647,2010FAIL,32046955,34575465,109728398,1,1
2010,tt0985694,Machete,ok,ok,PASS,12500000,26593646,44331957,2010PASS,13352898,28408179,47356808,1,1
2010,tt1371155,Made In Dagenham,ok,ok,PASS,8000000,1095369,15644196,2010PASS,8545855,1170108,16711628,1,1
2010,tt1518812,Meek&#39;s Cutoff,men,men,FAIL,2000000,977772,1869928,2010FAIL,2136464,1044487,1997517,1,1
2010,tt1001526,Megamind,nowomen-disagree,nowomen,FAIL,130000000,148415853,321887208,2010FAIL,138870139,158542540,343850165,1,1
2010,tt1470827,Monsters,nowomen-disagree,nowomen,FAIL,500000,237301,5639730,2010FAIL,534116,253492,6024539,1,1
2010,tt1126618,Morning Glory,ok,ok,PASS,40000000,31011732,60040974,2010PASS,42729274,33127720,64137680,1,1
2010,tt1415283,Nanny McPhee and the Big Bang,ok,ok,PASS,35000000,29197642,97799865,2010PASS,37388114,31189851,104472930,1,1
2010,tt1334260,Never Let Me Go,ok,ok,PASS,15000000,2434652,11509512,2010PASS,16023478,2600773,12294827,1,1
2010,tt1536044,Paranormal Activity 2,ok,ok,PASS,3000000,84752907,177512032,2010PASS,3204696,90535754,189624005,1,1
2010,tt0814255,Percy Jackson &amp; the Olympians: The Lightning Thief,dubious-disagree,dubious,FAIL,95000000,88768303,226467130,2010FAIL,101482025,94825128,241919399,1,1
